Time (s),Manipulability,Joint Velocities
0.4132671356201172,1.1371907357949054,"[-0.5882339369210828, 0.1028069117475698, -0.5815737579929429, -0.12310398206332254, -0.31983514535289426, 0.31981783272849396, -0.13548949235189112, -0.38374372071172025, -0.14941324300081602, -0.2664291282913218]"
0.44393110275268555,1.1379253256509874,"[-0.5883680778182842, 0.07434920545960186, -0.5535615176037999, -0.11716374726997296, -0.3199072617129836, 0.3198888883084241, -0.1348957560166016, -0.3838341183478713, -0.14064377566906888, -0.238154848464591]"
0.457836389541626,1.1387690658302914,"[-0.5885008473371777, 0.04719952664986021, -0.5262690117574473, -0.11137584539691267, -0.31997894734410803, 0.319959407329267, -0.13430383890053946, -0.38392417832103626, -0.13300836008400413, -0.21063814602546266]"
0.4847276210784912,1.1397300371745487,"[-0.5886341049759937, 0.021290919152744163, -0.4996313458943101, -0.10572704267547378, -0.32005124988428246, 0.3200304153160511, -0.13371407873442415, -0.3840152245637634, -0.1264798124476131, -0.18382609958463003]"
0.5336711406707764,1.1408159668473066,"[-0.5887706282056606, -0.0034372856336896186, -0.47359089505843893, -0.10020426891558776, -0.3201256756355715, 0.32010320536192194, -0.13312677065234324, -0.3841091624725957, -0.12103385737147586, -0.15767269159055433]"
0.5708541870117188,1.1420342338636444,"[-0.5888293919121464, -0.02695031036620196, -0.4485061026501253, -0.09458027175817481, -0.320173371403629, 0.3201727566096291, -0.13254488052357893, -0.38420195582435734, -0.11659832166420393, -0.13232834581703634]"
0.5776965618133545,1.1433915606023521,"[-0.5890504359873122, -0.04957889779914853, -0.4230698274938147, -0.08951195961023439, -0.3202798756532659, 0.3202555742398844, -0.1319620481111504, -0.38430379814212656, -0.11329530869288232, -0.10718877129966335]"
0.6372060775756836,1.1448951658004534,"[-0.5891975540534173, -0.07106888261100035, -0.39851724718638004, -0.08432434806285923, -0.320361499696683, 0.3203371374398062, -0.13138588262048218, -0.3844062692960095, -0.11096295520153766, -0.08281762189094834]"
0.6540031433105469,1.1465510626017754,"[-0.5893537902051071, -0.09155996529275703, -0.3743941179742415, -0.07922933039589289, -0.3204483336299306, 0.3204241081858337, -0.13081430525267218, -0.384514845204539, -0.10962807734068115, -0.05900336027309216]"
0.730644941329956,1.1483651879575787,"[-0.5895225983561609, -0.11108458977635624, -0.35067543881468655, -0.07422021787461375, -0.32054225332594055, 0.32051810137228803, -0.13024763522024724, -0.3846319165454456, -0.10927159427875614, -0.03573788944640302]"
0.7516181468963623,1.1503431205302894,"[-0.5897064755711308, -0.1296709475135189, -0.3273402084241144, -0.06929277410734538, -0.3206446405772121, 0.3206204722018793, -0.12968630389581795, -0.38475917922640057, -0.10987371481631458, -0.013019780798888452]"
0.8056342601776123,1.1524900656854422,"[-0.5899103672229192, -0.14734367348072783, -0.3043736221475622, -0.06444192434139985, -0.32075846948292525, 0.32073364428830203, -0.12913030398497863, -0.3849007608939405, -0.11141575225887457, 0.009148481844103171]"
0.832373857498169,1.1548108672421207,"[-0.5900362119224143, -0.164085234334547, -0.2818592331039052, -0.05965715733310875, -0.32082707742448097, 0.32082484450490195, -0.12859443394038206, -0.3849834571359094, -0.11379999433690488, 0.030638354601623702]"
0.8494212627410889,1.1573090657438752,"[-0.590379875838379, -0.180027628621178, -0.25950534601947167, -0.05496920583266542, -0.3210211760883116, 0.3209948567361339, -0.12803704650192502, -0.385226617976003, -0.11722475946101316, 0.05178225908563167]"
0.8703360557556152,1.1599903816084665,"[-0.5906504415579045, -0.19507069222620124, -0.23759253129016186, -0.050344417246154405, -0.321172813202897, 0.3211457110955247, -0.12750078987495295, -0.3854142263838985, -0.12144674600078093, 0.07221508262872932]"
0.9217195510864258,1.1628575035751365,"[-0.5909480064576732, -0.20926488401959473, -0.21603060188224657, -0.04579395710169886, -0.3213397424351237, 0.3213118444566507, -0.12697193697796963, -0.38562046853223775, -0.12651130261269042, 0.09202639203681307]"
0.9421746730804443,1.1659134832117197,"[-0.591280755090509, -0.2226219078972406, -0.19482388664354638, -0.0413170295423585, -0.3215279104888391, 0.3214980041491931, -0.12644939319037923, -0.3858543273568624, -0.13239560937434808, 0.1111947313608681]"
0.9733889102935791,1.169160933884297,"[-0.5915060848064723, -0.23509141183604132, -0.1740971261882904, -0.03693723579767687, -0.3216279611529786, 0.32162596398809173, -0.125967843447674, -0.38594821043355676, -0.13890527127136687, 0.1294844526984113]"
0.9858455657958984,1.1725997331156355,"[-0.5920579594529409, -0.24685163147300643, -0.15353117553156775, -0.03259721784619351, -0.3219731380752207, 0.3219363713788967, -0.12542406440129591, -0.38641184900070946, -0.14648725263376913, 0.14745732982685922]"
1.037595510482788,1.1762355953621344,"[-0.5925022014304139, -0.2577336452860706, -0.1334766148676863, -0.02836030966128323, -0.322229621674863, 0.3221891248748533, -0.12492313105103076, -0.3867337600507071, -0.1546212175320995, 0.1644713962888403]"
1.080042839050293,1.1800670952512944,"[-0.5927755725306589, -0.2677130838750122, -0.11401375504454582, -0.024248900395656577, -0.32231945679201135, 0.322317815264931, -0.12449524960262226, -0.3867799787982555, -0.1631329806325673, 0.1803664631960897]"
1.0927236080169678,1.1840900689182965,"[-0.5935289182600988, -0.2770410642633592, -0.09470419354717295, -0.020159830919464106, -0.3228341649336364, 0.3227826358050872, -0.12393923697232338, -0.3875008893590079, -0.17285016520874796, 0.19602841842730112]"
1.1375372409820557,1.18831214623526,"[-0.5938216709687477, -0.28535948924242904, -0.07625467863013974, -0.016255429173409646, -0.3228890837508122, 0.3228877387671702, -0.12356237406166748, -0.38746468840347326, -0.18240486567672565, 0.21004058301863845]"
1.1450762748718262,1.1927208768429125,"[-0.5946360751168334, -0.29303311731586307, -0.05802722472492329, -0.012386983903257046, -0.3234494609701296, 0.3234065129308777, -0.1230250273859985, -0.3882475543630079, -0.19316305339732967, 0.22376225696576496]"
1.18448805809021,1.197324100674795,"[-0.5950478653409395, -0.2997094842890274, -0.04072939722619068, -0.008715141438668696, -0.32355650137859776, 0.32355551389551906, -0.12267132083369622, -0.388266511042285, -0.20361947898009633, 0.23575396594696993]"
1.1942451000213623,1.2021068505398855,"[-0.5957337523331332, -0.3056370961323025, -0.023956135505332314, -0.005146717505063703, -0.32392967020948404, 0.3239288792697136, -0.12224195157972312, -0.3887146196920774, -0.21476116501870546, 0.2469423689958113]"
1.2328696250915527,1.2070693790102767,"[-0.5964702048116517, -0.3107261217806355, -0.00794181917728389, -0.0017250941822848362, -0.32433001685649326, 0.3243294165985189, -0.12182384985579962, -0.3891948341025364, -0.2261411000895798, 0.2569113849412768]"
1.2747018337249756,1.2122052395651841,"[-0.5972610272304569, -0.3152455014178045, 0.006642268049106343, 0.0013861285467032434, -0.31555417543660286, 0.32475932314341716, -0.1214173483992167, -0.38971044471812544, -0.23026433914166522, 0.26885121652378213]"
1.3164312839508057,1.2174456915079581,"[-0.5981082303996467, -0.31915946660796235, 0.020575998115800256, 0.004365879475633544, -0.30546194854289954, 0.3252200536988392, -0.12102222767819489, -0.39026337013533474, -0.23375805997897264, 0.28061018695076423]"
1.3603732585906982,1.222774706322819,"[-0.5988560313691916, -0.3226585246110939, 0.03427614251616431, 0.0073289626286025126, -0.29479540952024497, 0.32589980182786743, -0.12067375985505913, -0.39117610425195193, -0.23747845208853838, 0.29259656026139885]"
1.399202823638916,1.228184309177722,"[-0.5999763181214414, -0.32521114891071945, 0.046745814936780164, 0.009990219500582962, -0.28424853002498035, 0.32623596524809767, -0.12026731854424691, -0.39148256052739117, -0.2411932688457836, 0.30274172525618864]"
1.4318208694458008,1.2336597777054827,"[-0.6010013889895284, -0.3273953910284941, 0.05895813611090707, 0.01263039272631977, -0.2731281053873445, 0.32679342183883503, -0.1199081069470008, -0.3921515565819723, -0.24506155648492348, 0.31312759445718846]"
1.4637951850891113,1.239191964440787,"[-0.602088930512591, -0.32904777240776834, 0.07058761610889219, 0.015155984763455975, -0.26166035538975363, 0.3273848500703183, -0.11956106457755573, -0.3928613188290138, -0.24899905016029314, 0.3230845550461213]"
1.4953999519348145,1.2447692434845121,"[-0.603240479352432, -0.33018894164440155, 0.0816251109215706, 0.01756528669997373, -0.24984298940448013, 0.3280110848634855, -0.11922627119980381, -0.39361284951892245, -0.252976056785929, 0.3326247616506553]"
1.5316388607025146,1.2503795514320406,"[-0.6044575491727293, -0.3308386052090435, 0.09205849124407137, 0.019855812366118827, -0.23767428110664215, 0.3286729491793995, -0.1189037967866911, -0.3944071364259812, -0.25696163266971617, 0.34175870719164336]"
1.5705528259277344,1.2560104329489603,"[-0.605517327670199, -0.33126637642654544, 0.10232874699534068, 0.02213395507704862, -0.22465598467354292, 0.32971515473930463, -0.1186892381278736, -0.39579250113746556, -0.2609466694543832, 0.3516026644169124]"
1.5898327827453613,1.2616522628556797,"[-0.6070932990481722, -0.3307355173921968, 0.11107235374497682, 0.024071020202304744, -0.21226846497909882, 0.33010633091003944, -0.11829541296654748, -0.3961272999643402, -0.2648562913905986, 0.3588636415911226]"
1.6267387866973877,1.2672856584631769,"[-0.6083491367073092, -0.33018684624580685, 0.11989284393088566, 0.02605390507951607, -0.19868273616475107, 0.33112595964526664, -0.11807951566631175, -0.3974411865467383, -0.26868520440242827, 0.36759028811670613]"
1.6568591594696045,1.2729026190464792,"[-0.6100093906794347, -0.3288800218018675, 0.12743388348025264, 0.027756959215969303, -0.185468253857186, 0.33169226581139477, -0.11773718165040022, -0.3980305543431428, -0.2723693768308816, 0.37440988241765744]"
1.6802525520324707,1.2784851634765246,"[-0.611748900723074, -0.3273951927555101, 0.13430453608484058, 0.029351848256209123, -0.17056063670371205, 0.3331173071866102, -0.11781817690950132, -0.39985767683652546, -0.27492893628841236, 0.38268117506213395]"
1.7066433429718018,1.2840226572961904,"[-0.613467420316019, -0.32537221156479273, 0.14052641739746746, 0.030793446091160477, -0.15662272384010756, 0.33382044736353045, -0.11749948699072835, -0.4006378891934633, -0.27833466597195233, 0.3889717456822642]"
1.7189805507659912,1.2894994659750827,"[-0.615285497221763, -0.3229738878974167, 0.14595176383403144, 0.03207148190499324, -0.14238288480035566, 0.33456086735930324, -0.11719647784658145, -0.4014632640780325, -0.2814578475113665, 0.3948479690607904]"
1.7581872940063477,1.29490171893988,"[-0.6172041709703401, -0.32021762922587255, 0.1505487966262945, 0.03317796340304702, -0.12786118438726554, 0.3353391500088905, -0.11690870684658264, -0.4023340657324586, -0.28426137499960846, 0.4003058536653405]"
1.7858028411865234,1.300215665633181,"[-0.6193131124592356, -0.316631460203916, 0.1529699913382562, 0.033800266335827396, -0.11352171575011834, 0.33610043723442756, -0.11664456210427693, -0.40315835440845366, -0.28589113557910145, 0.40376711958060596]"
1.826324701309204,1.3054269268814418,"[-0.6205644262312392, -0.3120564457859602, 0.15232983683501145, 0.03375198290268059, -0.0992944134864513, 0.3374315315270354, -0.11636218964868482, -0.404917682380138, -0.28589820174341923, 0.4049179445195165]"
1.8393211364746094,1.310530426644076,"[-0.6225866700232062, -0.30749272664642086, 0.15142719198556295, 0.033656170504534975, -0.0848595538800505, 0.3385311921171392, -0.1161754131300273, -0.4062372596432295, -0.2855740026690567, 0.40623739825356514]"
1.878138780593872,1.3155091327900523,"[-0.624685064574657, -0.30288090101964654, 0.1500093195784323, 0.03344881768406664, -0.07024480364044679, 0.33967211574813444, -0.11599998328283426, -0.40760631962321064, -0.2850119138679853, 0.4076064857764793]"
1.8969271183013916,1.3203515499971652,"[-0.626862207464986, -0.29822911859212464, 0.1480583904079853, 0.03312427567301184, -0.05546584339222712, 0.34085586290425884, -0.11583615671668601, -0.4090267696572975, -0.28420396459957287, 0.4090269592284945]"
1.9201171398162842,1.325046450010529,"[-0.629119487195244, -0.2946373983247114, 0.1480762276429696, 0.03327527589395624, -0.04322675084220427, 0.3420842759484878, -0.11568489535908569, -0.4069495183100958, -0.2866423169673452, 0.4105004906153264]"
1.9648456573486328,1.3295767891816925,"[-0.6321906612522626, -0.2915482764485583, 0.14881210519414112, 0.03358284203537839, -0.032157945792797606, 0.34342189153493413, -0.11578690724228305, -0.4026512163571578, -0.29020661535793607, 0.4121130978060014]"
1.985001802444458,1.3339234968829152,"[-0.6342499031886978, -0.2887532804201397, 0.15044964266632715, 0.03407234974223802, -0.021875379987056093, 0.34472428558202406, -0.11553267393240248, -0.3978543334640082, -0.2956036581859689, 0.4136704222198292]"
2.0087051391601562,1.3380790781874214,"[-0.6365900889160634, -0.28579688445201246, 0.15154560060831077, 0.034452122329307805, -0.011211730415838748, 0.3460928978241563, -0.11535084413400312, -0.3932097599789682, -0.3005005714484694, 0.4153116275427537]"
2.0459320545196533,1.3420309197853884,"[-0.6388653358904277, -0.28215029605217423, 0.15058237736164914, 0.03438583538328774, -0.0013266006252571647, 0.347352748065204, -0.11508747173354372, -0.38830725373814445, -0.30413484000881835, 0.41470559943385193]"
2.077133893966675,1.3457687654294583,"[-0.6417984018946395, -0.2778670858938639, 0.14704840173253014, 0.03370532367867797, 0.00729464045276394, 0.3490123082578377, -0.11510795473578489, -0.3833362552618963, -0.3060994378739816, 0.4116507386619579]"
2.0945661067962646,1.3492874143329483,"[-0.6445929606581139, -0.27355223503307075, 0.1431500147887007, 0.032953905530724824, 0.01594463999671997, 0.3505542417193098, -0.11502135221471803, -0.3784193667087025, -0.3077357849004598, 0.4084871712952173]"
2.120110034942627,1.35257799010253,"[-0.6474971898889367, -0.2692358402546993, 0.138789754559668, 0.032092989396654135, 0.024549610158750304, 0.35214930309692183, -0.11495176684885224, -0.37363609768717304, -0.3089705254679996, 0.4052699022829792]"
2.149669885635376,1.3556331760270257,"[-0.6505097618629881, -0.2649298991154832, 0.133975522836705, 0.031122532669286485, 0.03309913905165506, 0.3537979726076397, -0.1148982413092726, -0.36899771640905527, -0.30981015549318197, 0.40201447911106597]"
2.1807429790496826,1.3584463164492364,"[-0.6536275897643813, -0.2606469007384605, 0.1287186391256926, 0.03004307302289489, 0.041582214608188166, 0.35550056347945813, -0.11485920009400498, -0.36451451059822204, -0.3102660313707304, 0.3987363927599705]"
2.212466239929199,1.3610114083728766,"[-0.6568535201267671, -0.2563959835217961, 0.12302055828274808, 0.02885315603742272, 0.04999137566157896, 0.3572579989982174, -0.11483507546645778, -0.3601998901723594, -0.31033773408451737, 0.39544819487126065]"
2.224351644515991,1.3633230857221799,"[-0.6601850544920784, -0.252188702391758, 0.11689214774698188, 0.0275530643453302, 0.0583166032795056, 0.3590706878668024, -0.11482445070981098, -0.3560644384013307, -0.31003725018339146, 0.39216384544974203]"
2.273573637008667,1.3653766090401216,"[-0.663622803210533, -0.24803468924280028, 0.11033911162279571, 0.02614199520395315, 0.0665498930822841, 0.36093937386272024, -0.11482695369435403, -0.35212037225477166, -0.3093707065597492, 0.3888954779145462]"
2.3260369300842285,1.3671678467414077,"[-0.6671672231740143, -0.24394337874474276, 0.1033675204284061, 0.02461912622591564, 0.07468347982924309, 0.3628648133343035, -0.1148421379420115, -0.348379841586172, -0.3083453147839237, 0.38565469119822643]"
2.3570847511291504,1.3686932569646357,"[-0.6708190091082665, -0.23992382212368404, 0.09598307456293714, 0.022983468514895217, 0.082710040954299, 0.36484781726680704, -0.11486961617625682, -0.34485514281695795, -0.3069684567666872, 0.3824524192203753]"
2.410562038421631,1.3699498673373347,"[-0.6680211721879837, -0.23880795112843678, 0.09849201894060444, 0.023665231971892246, 0.08648373658697348, 0.3663788839440725, -0.11421448771019466, -0.3370589032334784, -0.3178388794571307, 0.380750420730764]"
2.4592995643615723,1.3709174121368046,"[-0.6641356897680131, -0.23791114994226728, 0.10147806170076767, 0.02461023311455202, 0.08826019553927253, 0.36879782749842094, -0.11489538264719008, -0.32774137154937044, -0.3294429576141775, 0.37877832354132634]"
2.4799373149871826,1.371580051959277,"[-0.6607830495596465, -0.2369186916687205, 0.10446920566352838, 0.025480756845303563, 0.09074888117389776, 0.3709675980930139, -0.1150004751827748, -0.31867811448482736, -0.34100117174490635, 0.3766901230517097]"
2.5074870586395264,1.371928434262693,"[-0.6573324373175851, -0.23584139431976256, 0.10739358767272439, 0.026350772978485256, 0.09326306087664483, 0.3731782505928325, -0.11508450856606196, -0.30944685613171, -0.3524767600577071, 0.3744140075523788]"
2.52553129196167,1.3719517396386935,"[-0.6538956198737853, -0.23468480749898568, 0.11024774326189817, 0.027214533312034845, 0.09577547782128698, 0.3754366645276401, -0.11516653080288057, -0.3000352475892772, -0.363846672886788, 0.37195054490312573]"
2.576785087585449,1.3716393570990637,"[-0.6505065000445727, -0.23345727197420976, 0.11304968902787807, 0.028076887573146782, 0.09826768611818266, 0.3777436299966402, -0.11525116202711817, -0.2904327899041845, -0.37512312071876364, 0.36930797325691583]"
2.5862817764282227,1.3709809015718342,"[-0.6470687854191755, -0.23216440910344052, 0.11582214189221422, 0.02894511586310197, 0.1007181955361268, 0.3801100489791853, -0.11534547069789858, -0.28062310563847165, -0.386331058304772, 0.36649806657592343]"
2.630371332168579,1.3699661752126187,"[-0.6436233516921196, -0.23081390856197712, 0.11858849358140787, 0.029824750598573233, 0.10311700942850366, 0.3825322385027328, -0.11544735913981116, -0.27059776165572497, -0.3974872505587049, 0.3635292503517167]"
2.688734531402588,1.3685852258954405,"[-0.6401516545908582, -0.2294120190860654, 0.12137439005911056, 0.03072272421878889, 0.10545088144508481, 0.3850125842323346, -0.11555755847574349, -0.26034304560157595, -0.4086144973353284, 0.36041095123921746]"
2.7022790908813477,1.3668283206830838,"[-0.6366281127485799, -0.22796450678046393, 0.1242075500146379, 0.031646702599498006, 0.10770691369434401, 0.38755325307471594, -0.11567668255981808, -0.24984385458311878, -0.4197376443766875, 0.3571520567006492]"
2.7735884189605713,1.3646859359610837,"[-0.6330325816815083, -0.2264767755323577, 0.12711743174106593, 0.032604923827751243, 0.10987265789634329, 0.3901555118036711, -0.11580490509905476, -0.2390834706040408, -0.4308826990913286, 0.3537601232371946]"
2.8022403717041016,1.3621487493030198,"[-0.6293732695687799, -0.22495422312082786, 0.13013514105099208, 0.03360618948999594, 0.11193691975779657, 0.39281863454593463, -0.1159415322075237, -0.22804373133851505, -0.4420757561657989, 0.3502423295178463]"
2.831984758377075,1.3592076370368176,"[-0.6256243191656008, -0.22340112233836637, 0.1332935736150326, 0.03466008164651183, 0.11388760423534572, 0.3955447987744999, -0.11608705524270552, -0.21670310292840092, -0.45334586117005266, 0.3466060629891236]"
2.8716018199920654,1.3558536433522403,"[-0.6217697747182256, -0.22182131182154552, 0.136626604899878, 0.03577596006361465, 0.11571299331571148, 0.39833397981148244, -0.11624265626022631, -0.20503855309339045, -0.46471771415845237, 0.3428575967987533]"
2.924233913421631,1.352077986296515,"[-0.6177922350777593, -0.22021785410779182, 0.14017135462536637, 0.036965350428821236, 0.11740126880597095, 0.4011880319148398, -0.11640776700554321, -0.19302354507159586, -0.476225729067655, 0.3390026386291427]"
2.955989122390747,1.347872014738523,"[-0.6145373044287566, -0.217967506513762, 0.14150120620066106, 0.037570740083828075, 0.11920198999929887, 0.4040990999933926, -0.11660233077263073, -0.18185883030374678, -0.4849795647709129, 0.3344195020450523]"
2.9665684700012207,1.3432456387332112,"[-0.6127529976206759, -0.21459027861965765, 0.13846351777498345, 0.037036160831507174, 0.12127018588598563, 0.4070909821131137, -0.11678283153174823, -0.172710644640767, -0.4885694052151162, 0.32860427029657907]"
3.021967887878418,1.3382290620857709,"[-0.6108528812121237, -0.21132982028995878, 0.1356013857209299, 0.03654310510549816, 0.12302990046779565, 0.4101519430007452, -0.11697204554906576, -0.1634029145454187, -0.49224210182569644, 0.3227479000265726]"
3.0391886234283447,1.3328224329240563,"[-0.6088288740863035, -0.20818256098458623, 0.13292571952231136, 0.036095357679350175, 0.12447235420059721, 0.41328359989352875, -0.11716989732178994, -0.1539238841434772, -0.4959996847324096, 0.31683808927661167]"
3.061121940612793,1.3270262681973655,"[-0.6066757640203091, -0.20514486704935686, 0.13044812060178437, 0.03569698434503372, 0.125587555278545, 0.41648727872922564, -0.11737633059561267, -0.1442610914957547, -0.4998437471331201, 0.3108615951560861]"
3.0882344245910645,1.3208414643903181,"[-0.6043877991923687, -0.2022129849712021, 0.12818099486916526, 0.03535241520073347, 0.12636415331592665, 0.419764979094213, -0.11759127504891459, -0.13440057869116026, -0.503776234375654, 0.3048044157506817]"
3.1188149452209473,1.3142693010227153,"[-0.6019587801078963, -0.19938299120024108, 0.12613765419853448, 0.03506650251411497, 0.12678941111103637, 0.42311753109882627, -0.11781468965713147, -0.12432881709176988, -0.5077985429010715, 0.29865106542216263]"
3.145460844039917,1.3073114595188986,"[-0.5993818376372964, -0.19665079155928408, 0.12433237748707283, 0.034844543058729645, 0.12684903946393516, 0.42654633477238263, -0.11804651920145295, -0.1140308379643303, -0.5119123838995976, 0.2923850557216651]"
3.195634126663208,1.2999700298638153,"[-0.5966486421930001, -0.1940120647197066, 0.1227805221626542, 0.03469234528360094, 0.12652708518236974, 0.43005298128067543, -0.11828669292686254, -0.1034906756600978, -0.5161197393482377, 0.28598861180825547]"
3.2293460369110107,1.2922475200156907,"[-0.5937512193882081, -0.19146225819836182, 0.12149857325800369, 0.03461623506522109, 0.12580583979259777, 0.43363896338171454, -0.1185351520040565, -0.09269146145288726, -0.5204223709059594, 0.27944250482239213]"
3.2608449459075928,1.2841468710435697,"[-0.5906810034863463, -0.18899652987782015, 0.12050426225425431, 0.03462312979866346, 0.12466569475298005, 0.43730579734436653, -0.11879184170497982, -0.08161536773255504, -0.5248220513145122, 0.27272591975908816]"
3.2773830890655518,1.2756714718382118,"[-0.5874281020095405, -0.1866096881210956, 0.11981668107981173, 0.03472060821410351, 0.12308500165822889, 0.4410551079485516, -0.1190566980355837, -0.07024357193679275, -0.52932072984633, 0.2658162980396668]"
3.3226852416992188,1.2668251736747544,"[-0.5839817160653011, -0.184296145195835, 0.11945637390682123, 0.03491695877776531, 0.12103993828654108, 0.44488856485315775, -0.11932965428358534, -0.058556271026643826, -0.5339204098869564, 0.2586891539998237]"
3.3423049449920654,1.2576123075132593,"[-0.5796384964342074, -0.1818968191812388, 0.11939513035424934, 0.03517404951261838, 0.11802965292986031, 0.4483954616975092, -0.11950074798907294, -0.04637159827651805, -0.5381281585121266, 0.2507668818359405]"
3.363872766494751,1.2480483058270462,"[-0.5706115170191656, -0.1785982953803395, 0.11942438440967967, 0.03525266729138396, 0.11140757543692444, 0.4492891025499042, -0.11896697066663503, -0.032885689273111175, -0.5391993914800333, 0.2390388634175653]"
3.4183285236358643,1.238210410510427,"[-0.5614051928338857, -0.17541788902376423, 0.11994349409558976, 0.035477810178895244, 0.10420892728743521, 0.45020275704181834, -0.11843891993283105, -0.019270608271993565, -0.5402946784535891, 0.22709671114025312]"
3.470741033554077,1.2281118389159829,"[-0.5520112405773457, -0.1723427566376307, 0.12096601641364042, 0.035854356270958364, 0.0964194266988871, 0.45113592920471457, -0.11791633838413469, -0.00551677605964041, -0.5414134457805573, 0.21491127691953188]"
3.4946680068969727,1.2177659514563959,"[-0.5424211241092679, -0.16935969928557915, 0.12250590450292995, 0.03638737103091829, 0.08802399969632632, 0.45208804650393225, -0.11739895116660347, 0.008384080079193456, -0.5425550380620621, 0.20245232725434278]"
3.5378336906433105,1.207186245392529,"[-0.5326259128407022, -0.16645509418229099, 0.12457741059750677, 0.0370820802203774, 0.07900693074855183, 0.45305846249511866, -0.1168864246318069, 0.022438630361095897, -0.5437187803520707, 0.18968832569197697]"
3.5655553340911865,1.1963863506993135,"[-0.5226154828176415, -0.16361481591818813, 0.12719492636144622, 0.0379438210566068, 0.06935231481229488, 0.45404676083709095, -0.11637855014080026, 0.0366517797019003, -0.544904113666828, 0.17658774498808677]"
3.5783674716949463,1.1853800207441496,"[-0.5123801982904724, -0.16082418819630606, 0.13037285103428253, 0.03897800006687862, 0.05904400417983857, 0.4550523225658668, -0.11587506092307227, 0.05102615641267868, -0.5461103006680773, 0.16311751643850456]"
3.6106815338134766,1.174181134724044,"[-0.5019109019074828, -0.15806792030106176, 0.1341254260001919, 0.040190036495668775, 0.0480659448034788, 0.45607445468679125, -0.1153757534158712, 0.06556183350214896, -0.5473364376396191, 0.14924360647854262]"
3.6330056190490723,1.1628036995987987,"[-0.4911975973361721, -0.1553300140467653, 0.13846649707273273, 0.0415853089026958, 0.03640261624912512, 0.4571125203995044, -0.11488038173694332, 0.08025584154858147, -0.5485817631194744, 0.13493108650622856]"
3.649726152420044,1.1512618507247028,"[-0.4802301967976603, -0.15259370839990347, 0.14340927563325886, 0.043169084254061164, 0.02403936366323615, 0.4581658207465053, -0.11438864920670197, 0.09510168333549211, -0.5498455118711613, 0.12014393747749046]"
3.68100643157959,1.1395698571779918,"[-0.4689987763376907, -0.14984143992160576, 0.14896607663310382, 0.044946409689358736, 0.010962856697124814, 0.45923371979735444, -0.11390032329630909, 0.11008892434887568, -0.5511269080129713, 0.10484570920136464]"
3.713143825531006,1.1277421264167928,"[-0.45749363617779504, -0.14705478354159177, 0.15514802671025305, 0.046922024985792406, -0.0028384387937267115, 0.46031558930387984, -0.11341521732245195, 0.12520268126207923, -0.5524251453485113, 0.08899957560888153]"
3.7395801544189453,1.1157932116646359,"[-0.4457053909749092, -0.14421441008372876, 0.16196472352986555, 0.049100271032574104, -0.017373720221868283, 0.4614107707342541, -0.11293310772933332, 0.14042298443731055, -0.5537394359463077, 0.07256809009651963]"
