time,neo_distance_to_goal,neo_distance_to_obstacle1,neo_distance_to_obstacle2
0.48000000000000026,0.40437844434468667,0.3532972746541476,0.26355991303416326
0.49000000000000027,0.40302063086104656,0.3519952794065632,0.2614966217884402
0.5000000000000002,0.4016653281541303,0.35069487985549597,0.25943982310132524
0.5100000000000002,0.4003125210687203,0.3493961059347651,0.25738957766745335
0.5200000000000002,0.39896219511963715,0.348098987671987,0.25534594468294386
0.5300000000000002,0.3976143364856603,0.3468035551933502,0.2533089819895305
0.5400000000000003,0.3962689320032795,0.3455098387286203,0.2512787462201873
0.5500000000000003,0.3949259691602885,0.3442178686163407,0.2492552929459857
0.5600000000000003,0.3935854360892326,0.34292767530919427,0.24723867682393738
0.5700000000000003,0.39224732156072384,0.3416392893794955,0.24522895174559792
0.5800000000000003,0.3909116149766294,0.3403527415247838,0.24322617098622545
0.5900000000000003,0.38957830636314456,0.3390680625734903,0.24123038735431007
0.6000000000000003,0.3882473863637572,0.3377852834906561,0.23924165334130823
0.6100000000000003,0.3869188462321093,0.3365044353836765,0.2372600212714392
0.6200000000000003,0.3855926778247597,0.3352255495080547,0.2352855434514184
0.6300000000000003,0.3842688735938566,0.33394865727314615,0.23331827232002497
0.6400000000000003,0.3829474265797203,0.33267379024787863,0.23135826059741876
0.6500000000000004,0.3816283304033378,0.3314009801664352,0.22940556143414287
0.6600000000000004,0.38031157925877607,0.3301302589338903,0.22746022855976633
0.6700000000000004,0.37899716790551236,0.32886165863178984,0.22552231643114026
0.6800000000000004,0.37768509166068187,0.32759521152366883,0.22359188038025943
0.6900000000000004,0.3763753463911295,0.3263309500605404,0.22166897676169858
0.7000000000000004,0.3750679285056291,0.3250689068862488,0.21975366309978842
0.7100000000000004,0.37376283494699136,0.3238091148427445,0.21784599823543527
0.7200000000000004,0.37246006318388186,0.32255160697536184,0.21594604247261068
0.7300000000000004,0.37115961120266716,0.3212964165379977,0.21405385772469743
0.7400000000000004,0.3698614774991827,0.32004357699823077,0.21216950766073137
0.7500000000000004,0.3685656610704152,0.31879312204238497,0.21029305785163754
0.7600000000000005,0.3672721614030977,0.3175450855885121,0.2084245759177299
0.7700000000000005,0.36598097847087024,0.316299501776418,0.20656413167313267
0.7800000000000005,0.3646921127234697,0.3150564049785478,0.20471179727354052
0.7900000000000005,0.3634055650776852,0.31381582980594225,0.2028676473637848
0.8000000000000005,0.362121336908621,0.3125778111131482,0.20103175922589572
0.8100000000000005,0.3608394300408733,0.3113423840031309,0.19920421292796323
0.8200000000000005,0.35955984673962,0.3101095838321992,0.19738509147395586
0.8300000000000005,0.3582825897016241,0.3088794462149566,0.19557448095466298
0.8400000000000005,0.35700766204615203,0.30765200702929224,0.19377247069992706
0.8500000000000005,0.35573506730580623,0.3064273024214243,0.1919791534323362
0.8600000000000005,0.35446480941727254,0.3052053688110103,0.19019462542254584
0.8700000000000006,0.35319689271198357,0.30398624289633625,0.18841898664639947
0.8800000000000006,0.35193132190670173,0.3027699616596014,0.18665234094401428
0.8900000000000006,0.3506681020940191,0.30155656237230954,0.1848947961809937
0.9000000000000006,0.3494072387327804,0.30034608260078116,0.1831464644119241
0.9100000000000006,0.34814873763842913,0.2991385602118011,0.18140746204630404
0.9200000000000006,0.34689260497328045,0.2979340333784121,0.17967791001704517
0.9300000000000006,0.3456388472367222,0.2967325405858706,0.1779579339516732
0.9400000000000006,0.34438747125535113,0.29553412063777207,0.17624766434634184
0.9500000000000006,0.34313848417304155,0.29433881266236217,0.17454723674275802
0.9600000000000006,0.34189189344095716,0.29314665611904195,0.17285679190809639
0.9700000000000006,0.34064770680750717,0.29195769080507866,0.17117647601796074
0.9800000000000006,0.339406374808595,0.29077218391244813,0.16950652924812815
0.9900000000000007,0.3381686943693698,0.2895905904897587,0.16784728863646964
1.0000000000000007,0.33693465112553167,0.2884129542929034,0.16619895092472775
1.0100000000000007,0.33570423120335857,0.28723931951871706,0.16456171967655053
1.0200000000000007,0.3344774212115532,0.2860697308028469,0.1629358054811876
1.0300000000000007,0.333254208233011,0.2849042332177894,0.16132142615852937
1.0400000000000007,0.332034579816508,0.2837428722710989,0.15971880696509555
1.0500000000000007,0.33081852396831063,0.2825856939037798,0.15812818080050958
1.0600000000000007,0.3296060291437092,0.2814327444888673,0.15654978841391964
1.0700000000000007,0.32839708423847874,0.2802840708302074,0.1549838786097467
1.0800000000000007,0.32719167858026377,0.2791397201614427,0.15343070845204862
1.0900000000000007,0.3259898019198972,0.27799974014520884,0.1518905434666943
1.1000000000000008,0.32479144442264873,0.2768641788725511,0.15036365784043682
1.1100000000000008,0.3235965966594121,0.2757330848625634,0.14885033461586258
1.1200000000000008,0.32240524959782957,0.2746065070622574,0.14735086588107263
1.1300000000000008,0.3212173945933613,0.27348449484666343,0.1458655529528238
1.1400000000000008,0.3200330233803001,0.272367098019169,0.14439470655172082
1.1500000000000008,0.31885212806273744,0.27125436681209597,0.14293864696790454
1.1600000000000008,0.31767470110548696,0.27014635188751923,0.14149770421552865
1.1700000000000008,0.3165007353249637,0.269043104338328,0.14007221817415755
1.1800000000000008,0.31533022388003307,0.26794467568952957,0.13866253871504766
1.1900000000000008,0.3141631602628251,0.26685111789979593,0.13726902581010464
1.2000000000000008,0.3129995382895266,0.2657624833632509,0.13589204962112553
1.2100000000000009,0.3118393520911513,0.26467882491149636,0.13453199056675574
1.2200000000000009,0.310682596104297,0.2636001958158741,0.13318923936440372
1.2300000000000009,0.30952926506189227,0.2625266497899588,0.1318641970441715
1.2400000000000009,0.3083793539839416,0.26145824099227727,0.1305572749316772
1.2500000000000009,0.30723285816827056,0.2603950240292486,0.1292688945964681
1.260000000000001,0.3060897731812824,0.2593370539583373,0.1279994877625526
1.270000000000001,0.3049500948487252,0.2582843862914113,0.12674949617742567
1.280000000000001,0.30381381924648215,0.2572370769982963,0.12551937143581912
1.290000000000001,0.30268094269138573,0.2561951825105164,0.12430957475429402
1.300000000000001,0.30155146173206543,0.255158759725209,0.12312057669269799
1.310000000000001,0.30042537313983214,0.254127866009203,0.12195285681845504
1.320000000000001,0.29930267389960796,0.25310255920324526,0.1208069033096359
1.330000000000001,0.2981833612009041,0.2520828976263635,0.11968321249278571
1.340000000000001,0.2970674324288574,0.25106894008034775,0.11858228831156707
1.350000000000001,0.2959548851553248,0.2500607458543349,0.11750464172241998
1.360000000000001,0.29484571713004987,0.24905837472947936,0.11645079001365109
1.370000000000001,0.29373992627189804,0.24806188698369055,0.11542125604465343
1.380000000000001,0.2926375106601746,0.24707134339641737,0.11441656740232665
1.390000000000001,0.2915384685260236,0.246086805253459,0.11343725547223119
1.400000000000001,0.29044279824392005,0.24510833435178164,0.11248385442256358
1.410000000000001,0.28935049832325416,0.2441359930043156,0.11155690009969849
1.420000000000001,0.2882615674000175,0.2431698440447121,0.11065692883480104
1.430000000000001,0.2871760042285943,0.2422099508320316,0.10978447616187775
1.440000000000001,0.28609380767366177,0.2412563772553416,0.10894007544860058
1.450000000000001,0.2850149767022064,0.2403091877381935,0.10812425644230356
1.460000000000001,0.2839395103756585,0.23936844724295384,0.10733754373471013
1.470000000000001,0.28286740784215153,0.23843422127495786,0.106580455150187
1.480000000000001,0.281798668328907,0.23750657588646104,0.10585350006362931
1.490000000000001,0.2807332911347532,0.23658557768035132,0.10515717765543624
1.500000000000001,0.2796712756223247,0.23567129381365426,0.10449197511261549
1.5100000000000011,0.27861262121094443,0.23476379200067954,0.10385836578584516
1.5200000000000011,0.27755732737075356,0.23386314051568746,0.10325680731382206
1.5300000000000011,0.27650539361496035,0.23296940819543838,0.10268773972913667
1.5400000000000011,0.2754568194929729,0.23208266444148987,0.10215158355865989
1.5500000000000012,0.27441160458390296,0.23120297922148964,0.10164873793383686
1.5600000000000012,0.27336974849013135,0.23033042307023655,0.10117957872719854
1.5700000000000012,0.27233125083093035,0.2294650670905023,0.10074445673197677
1.5800000000000012,0.2712961112363099,0.2286069829531386,0.1003436959021302
1.5900000000000012,0.2702643293410216,0.22775624289660706,0.09997759167045576
1.6000000000000012,0.26923590477872383,0.22691291972589675,0.09964640936239307
1.6100000000000012,0.26821083717631033,0.22607708681078903,0.09935038272279297
1.6200000000000012,0.26718912614840196,0.22524881808343777,0.09908971257227314
1.6300000000000012,0.2661707712920005,0.22442818803522133,0.09886456560882036
1.6400000000000012,0.26515577218131087,0.22361527171283577,0.0986750733690178
1.6500000000000012,0.2641441283627265,0.22281014471358684,0.098521331361709
1.6600000000000013,0.26313583934998075,0.2220128831798472,0.09840339838505989
1.6700000000000013,0.2621309046194656,0.22122356379264055,0.0983212960358971
1.6800000000000013,0.2611293236057139,0.22044226376431705,0.09827500841791723
1.6900000000000013,0.2601310956970483,0.2196690608302853,0.09826448205292626
1.7000000000000013,0.2591362202313949,0.21890403323976296,0.09828962599673216
1.7100000000000013,0.25814469649226013,0.2181472597455146,0.09835031215874392
1.7200000000000013,0.2571565237048721,0.21739881959254118,0.0984463758217651
1.7300000000000013,0.2561717010324825,0.2166587925056893,0.09857761635599052
1.7400000000000013,0.2551902275728315,0.2159272586761469,0.09874379811885371
1.7500000000000013,0.25421210235476965,0.21520429874679864,0.09894465153020193
1.7600000000000013,0.2532373243350401,0.21448999379640538,0.09917987431031851
1.7700000000000014,0.2522658923952149,0.21378442532258635,0.09944913286662563
1.7800000000000014,0.2512978053387873,0.2130876752235732,0.09975206381349806
1.7900000000000014,0.2503330618884158,0.21239982577871183,0.10008827560852944
1.8000000000000014,0.24937166068331812,0.21172095962769164,0.1004573502878173
1.8100000000000014,0.24841360027681472,0.21105115974847644,0.10085884528238667
1.8200000000000014,0.24745887913401535,0.2103905094339223,0.1012922952977297
1.8300000000000014,0.24650749562965169,0.20973909226706247,0.1017572142385966
1.8400000000000014,0.2455594480460495,0.2090969920950456,0.10225309716160697
1.8500000000000014,0.2446147345712381,0.208464293001716,0.10277942223892828
1.8600000000000014,0.24367335329719686,0.20784107927882395,0.10333565271715775
1.8700000000000014,0.24273530221823253,0.20722743539586158,0.10392123885662018
1.8800000000000014,0.24180057922948822,0.20662344596851756,0.10453561983750503
1.8900000000000015,0.240869182125577,0.20602919572575143,0.10517822562058901
1.9000000000000015,0.23994110859934106,0.20544476947548848,0.10584847875168328
1.9100000000000015,0.23901635624073023,0.20487025206893944,0.10654579610037362
1.9200000000000015,0.2380949225357999,0.20430572836355412,0.10726959052506056
1.9300000000000015,0.2371768048658212,0.20375128318461994,0.10801927245772527
1.9400000000000015,0.2362620005065047,0.20320700128552124,0.10879425140321593
1.9500000000000015,0.23535050662733112,0.20267296730667667,0.10959393734916445
1.9600000000000015,0.23444232029098738,0.2021492657331772,0.11041774208386787
1.9700000000000015,0.23353743845290503,0.20163598085115342,0.11126508042060897
1.9800000000000015,0.23263585796089606,0.20113319670289656,0.11213537132792571
1.9900000000000015,0.2317375755548864,0.2006409970407722,0.11302803896626758
2.0000000000000013,0.23084258786673836,0.20015946527996217,0.11394251363230308
2.010000000000001,0.22995089142016623,0.199688684450074,0.11487823261284849
2.020000000000001,0.22906248263073387,0.19922873714566802,0.11583464095100321
2.0300000000000007,0.22817735780593834,0.19877970547574697,0.11681119212757517
2.0400000000000005,0.22729551314537053,0.1983416710122648,0.11780734866129555
2.0500000000000003,0.2264169447409532,0.19791471473771166,0.11882258263163571
2.06,0.22554164857725478,0.19749891699183125,0.11985637612828073
2.07,0.22466962053186898,0.19709435741754647,0.12090822163147823
2.0799999999999996,0.22380085637586608,0.1967011149061499,0.12197762232757055
2.0899999999999994,0.22293535177430648,0.1963192675418414,0.12306409236406689
2.099999999999999,0.22207310228671637,0.1959488925457509,0.12416715704864614
2.109999999999999,0.22121410336778544,0.19559006621934757,0.1252863529962189
2.1199999999999988,0.22035835036822354,0.19524286388736792,0.12642122822828375
2.1299999999999986,0.21950583853537486,0.194907359840612,0.1275713422288677
2.1399999999999983,0.21865656301401062,0.19458362727840994,0.12873626596071996
2.149999999999998,0.21781051884717192,0.19427173825093844,0.12991558184559124
2.159999999999998,0.2169677009770544,0.19397176360148255,0.1311088837121721
2.1699999999999977,0.21612810424594017,0.19368377290874242,0.1323157767150748
2.1799999999999975,0.21529172339716557,0.19340783442927856,0.13353587722804863
2.1899999999999973,0.21445855307612963,0.1931440150402074,0.13476881271441943
2.199999999999997,0.2136285878313358,0.19289238018223817,0.13601422157754556
2.209999999999997,0.21280182211546872,0.19265299380316558,0.13727175299388866
2.2199999999999966,0.2119782502865007,0.19242591830191844,0.1385410667311013
2.2299999999999964,0.21115786660882666,0.192211214473273,0.13982183295335157
2.239999999999996,0.2103406652544277,0.19200894145333566,0.14111373201591995
2.249999999999996,0.2095266403040569,0.19181915666590654,0.1424164542509366
2.259999999999996,0.20871578574844898,0.19164191576982476,0.14372969974595667
2.2699999999999956,0.2079080954895514,0.1914772726074069,0.14505317811692137
2.2799999999999954,0.20710356334177174,0.19132527915408024,0.14638660827690228
2.289999999999995,0.2063021830332465,0.19118598546931753,0.14772971820188965
2.299999999999995,0.20550394820712117,0.19105943964897476,0.149082244694757
2.3099999999999947,0.2047088524228465,0.1909456877791316,0.15044393314841384
2.3199999999999945,0.20391688915748638,0.1908447738915338,0.15181453730904787
2.3299999999999943,0.20312805180703686,0.1907567399207322,0.15319381904025364
2.339999999999994,0.20234233368775273,0.19068162566301325,0.1545815480887526
2.349999999999994,0.20155972803748506,0.19061946873720373,0.15597750185231804
2.3599999999999937,0.20078022801702183,0.19057030454744375,0.15738146515044418
2.3699999999999934,0.20000382671143602,0.19053416624800376,0.15879322999822015
2.3799999999999932,0.19923051713143716,0.19051108471021935,0.16021259538380733
2.389999999999993,0.19846029221472505,0.19050108849162914,0.16163936704985696
2.399999999999993,0.19769314482734665,0.1905042038073653,0.1630733572791484
2.4099999999999926,0.1969290677650513,0.19052045450387448,0.16451438468468335
2.4199999999999924,0.19616805375464816,0.19054986203501786,0.165962274004422
2.429999999999992,0.1954100954553603,0.19059244544060305,0.1674168559008123
2.439999999999992,0.19465518546017796,0.1906482213273951,0.16887796676522263
2.4499999999999917,0.19390331629720686,0.19071720385264393,0.17034544852736147
2.4599999999999915,0.19315448043101494,0.19079940471016327,0.17181914846973564
2.4699999999999913,0.19240867026397238,0.190894833118988,0.1732989190471755
2.479999999999991,0.19166587813758768,0.1910034958146293,0.17478461771143278
2.489999999999991,0.19092609633383575,0.1911253970429448,0.1762761067408382
2.4999999999999907,0.19018931707648148,0.19126053855662903,0.1777732530749874
2.5099999999999905,0.18945553253239325,0.19140891961432882,0.17927592815441157
2.5199999999999902,0.1887247348128515,0.19157053698237478,0.1807840077651729
2.52999999999999,0.18799691597484683,0.19174538493912327,0.18229737188831832
2.53999999999999,0.1872720680223678,0.19193345528188507,0.18381590455411242
2.5499999999999896,0.18655018290768355,0.19213473733642433,0.18533949370096345
2.5599999999999894,0.18583125253261207,0.19234921796899107,0.18686803103895108
2.569999999999989,0.18511526874978046,0.19257688160085637,0.18840141191785775
2.579999999999989,0.18440222336387402,0.19281771022530828,0.18993953519960252
2.5899999999999888,0.18369210813287443,0.19307168342705935,0.191482303134971
2.5999999999999885,0.18298491476928608,0.19333877840401617,0.19302962124453535
2.6099999999999883,0.18228063494135177,0.19361896999135222,0.1945813982036536
2.619999999999988,0.18157926027425494,0.19391223068782326,0.19613754573143938
2.629999999999988,0.18088078235131236,0.19421853068425432,0.19769797848358847
2.6399999999999877,0.18018519271515063,0.19453783789413537,0.19926261394895484
2.6499999999999875,0.17949248286887484,0.19487011798624215,0.20083137234976178
2.6599999999999873,0.17880264427721934,0.19521533441920932,0.2024041765453412
2.669999999999987,0.17811566836769158,0.1955734484779693,0.2039809519392898
2.679999999999987,0.17743154653169652,0.19594441931197867,0.2055616263899372
2.6899999999999866,0.17675027012565386,0.19632820397513479,0.207146130124018
2.6999999999999864,0.17607183047209754,0.19672475746730214,0.20873439565344534
2.709999999999986,0.17539621886076548,0.1971340327773483,0.21032635769508293
2.719999999999986,0.17472342654967224,0.1975559809276032,0.21192195309341638
2.7299999999999858,0.1740534447661725,0.19799055101963714,0.21352112074602572
2.7399999999999856,0.17338626470800753,0.19843769028127212,0.2151238015317634
2.7499999999999853,0.1727218775443403,0.19889734411471988,0.2167299382415458
2.759999999999985,0.1720602744167768,0.19936945614575682,0.21833947551166674
2.769999999999985,0.1714014464403722,0.19985396827383273,0.21995235975954502
2.7799999999999847,0.17074538470462675,0.20035082072301894,0.22156853912182037
2.7899999999999845,0.17009208027446532,0.20085995209370008,0.2231879633947154
2.7999999999999843,0.16944152419120453,0.20138129941491134,0.2248105839765811
2.809999999999984,0.16879370747350753,0.20191479819722857,0.22643635381254953
2.819999999999984,0.16814862111832377,0.20246038248611464,0.22806522734121634
2.8299999999999836,0.1675062561018166,0.20301798491563527,0.22969716044328117
2.8399999999999834,0.16686660338027753,0.20358753676244978,0.23133211039207335
2.849999999999983,0.1662296538910263,0.20416896799998943,0.2329700358058952
2.859999999999983,0.16559539855329986,0.20476220735274064,0.23461089660211645
2.869999999999983,0.16496382826912717,0.2053671823505455,0.23625465395295503
2.8799999999999826,0.16433493392419105,0.20598381938284063,0.23790127024288288
2.8899999999999824,0.16370870638867635,0.20661204375275743,0.2395507090275969
2.899999999999982,0.16308513651810802,0.20725177973100448,0.24120293499449616
2.909999999999982,0.16246421515417428,0.20790295060946432,0.2428579139246114
2.9199999999999817,0.161845933125538,0.20856547875443118,0.2445156126559318
2.9299999999999815,0.16123028124863595,0.2092392856594246,0.24617599904807744
2.9399999999999813,0.1606172503284648,0.20992429199751805,0.24783904194826817
2.949999999999981,0.16000683115935604,0.21062041767311762,0.24950471115853948
2.959999999999981,0.15939901452573912,0.2113275818731393,0.25117297740415995
2.9699999999999807,0.15879379120289033,0.21204570311752804,0.2528438123032056
2.9799999999999804,0.1581911519576727,0.212774699309069,0.25451718833724674
2.9899999999999802,0.1575910875492623,0.21351448778244628,0.2561930788231085
2.99999999999998,0.15699358872986346,0.21426498535250188,0.25787145788566157
3.00999999999998,0.156398646245413,0.21502610836165947,0.25955230043160815
3.0199999999999796,0.1558062508362727,0.21579777272646863,0.26123558212422315
3.0299999999999794,0.1552163932379093,0.21657989398324637,0.2629212793590179
3.039999999999979,0.15462906418156677,0.21737238733277303,0.2646093692402885
3.049999999999979,0.15404425439492314,0.21817516768402478,0.2662998295585203
3.0599999999999787,0.15346195460274045,0.21898814969691272,0.26799263876861185
3.0699999999999785,0.1528821555275013,0.21981124782400743,0.2696877759688917
3.0799999999999783,0.15230484789003662,0.22064437635123227,0.2713852208808965
3.089999999999978,0.1517300224101407,0.22148744943750764,0.27308495382988274
3.099999999999978,0.1511576698071787,0.2223403811533302,0.2747869557260449
3.1099999999999777,0.15058778080068216,0.22320308551828333,0.27649120804641364
3.1199999999999775,0.15002034611093423,0.22407547653746063,0.2781976928174086
3.1299999999999772,0.14945535645954558,0.22495746823680599,0.2799063925980228
3.139999999999977,0.14889280257002027,0.22584897469735865,0.28161729046361333
3.149999999999977,0.14833267516831225,0.22674991008840586,0.2833303699902773
3.1599999999999766,0.14777496498337184,0.22766018869954116,0.2850456152397908
3.1699999999999764,0.1472196627476824,0.22857972497163495,0.2867630107450913
3.179999999999976,0.1466667591977878,0.22950843352671357,0.2884825414962814
3.189999999999976,0.14611624507481202,0.23044622919676144,0.29020419292713623
3.1999999999999758,0.14556811112496748,0.23139302705144635,0.29192795090209583
3.2099999999999755,0.14502234810005488,0.23234874242478382,0.29365380170372457
3.2199999999999753,0.14447894675795594,0.23331329094074413,0.2953817320206198
3.229999999999975,0.14393789786311476,0.2342865885378193,0.2971117289357546
3.239999999999975,0.14339919218701314,0.2352685514925581,0.29884377991523775
3.2499999999999747,0.14286282050863397,0.23625909644209012,0.30057787279747605
3.2599999999999745,0.1423287736149207,0.23725814040564439,0.30231399578272383
3.2699999999999743,0.14179704230122345,0.23826560080508877,0.304052137423007
3.279999999999974,0.1412676173717419,0.23928139548449823,0.3057922866124057
3.289999999999974,0.1407404896399554,0.24030544272877752,0.3075344325776851
3.2999999999999736,0.140215649929049,0.2413376612813481,0.3092785648692593
3.3099999999999734,0.1396930890723292,0.24237797036092787,0.31102467335247835
3.319999999999973,0.13917279791363243,0.24342628967741467,0.3127727481992253
3.329999999999973,0.13865476730772708,0.24448253944689885,0.314522779879813
3.3399999999999728,0.13813898812070638,0.24554664040582191,0.3162747591551685
3.3499999999999726,0.13762545123037398,0.24661851382430772,0.3180286770692974
3.3599999999999723,0.1371141475266235,0.24769808151867626,0.3197845249420145
3.369999999999972,0.13660506791180943,0.2487852658631744,0.32154229436193416
3.379999999999972,0.13609820330111244,0.24987998980093393,0.32330197717971004
3.3899999999999717,0.1355935446228949,0.25098217685418656,0.3250635655015144
3.3999999999999715,0.13509108281905235,0.2520917511337485,0.3268270516827506
3.4099999999999713,0.1345908088453573,0.2532086373478066,0.3285924283219877
3.419999999999971,0.1340927136717947,0.25433276081001754,0.3303596882551125
3.429999999999971,0.13359678828289337,0.2554640474469485,0.332128824549688
3.4399999999999706,0.13310302367804838,0.2566024238048748,0.33389983049951333
3.4499999999999704,0.13261141087183909,0.25774781705596217,0.3356726996193777
3.45999999999997,0.1321219408943384,0.258900155003847,0.33744742564000024
3.46999999999997,0.13163460479141853,0.2600593660886414,0.3392240025031506
3.47999999999997,0.13114939362504935,0.26122537939137935,0.3410024243569437
3.4899999999999696,0.13066629847358818,0.2623981246379266,0.3427826855513018
3.4999999999999694,0.1301853104320686,0.263577532202373,0.34456478063357887
3.509999999999969,0.12970642061247903,0.2647635331099256,0.34634870434434084
3.519999999999969,0.12922962014406314,0.26595605903837133,0.3481344516130742
3.5299999999999687,0.12875490017361366,0.26715504231915305,0.34992201755406466
3.5399999999999685,0.12828225186561037,0.2683604159434244,0.35171139746366953
3.5499999999999683,0.12781166640255057,0.2695721135604333,0.35350258681603913
3.559999999999968,0.1273431349852019,0.2707900694782076,0.3552955812596018
3.569999999999968,0.1268766488328476,0.2720142186638502,0.3570903766136756
3.5799999999999677,0.1264121991835289,0.2732444967434634,0.35888696886520194
3.5899999999999674,0.12594977729427864,0.2744808400017179,0.3606853541655975
3.5999999999999672,0.12548937444135408,0.27572318538108287,0.36248552882772045
3.609999999999967,0.12503098192046047,0.2769714704807325,0.36428748932294663
3.619999999999967,0.12457459104697338,0.2782256335551455,0.36609123227835305
3.6299999999999666,0.12412019315615176,0.2794856135124096,0.36789675447400305
3.6399999999999664,0.12366777960335078,0.28075134991224837,0.36970405284033225
3.649999999999966,0.12321734176422629,0.28202278296378447,0.37151312445562995
3.659999999999966,0.12276887103486306,0.2832998535230483,0.37332396654361855
3.6699999999999657,0.12232235883192165,0.2845825030902521,0.3751365764711203
3.6799999999999655,0.1218777965931618,0.28587067380683445,0.3769509517457914
3.6899999999999653,0.12143517577741433,0.28716430845229896,0.3787670900139664
3.699999999999965,0.12099448786476338,0.28846335044084803,0.38058498905857596
3.709999999999965,0.12055572435673348,0.2897677438178279,0.3824046467971432
3.7199999999999647,0.12011887677646134,0.2910774332559948,0.38422606127985565
3.7299999999999645,0.11968393666886676,0.2923923640516148,0.38604923068771063
3.7399999999999642,0.11925089560081818,0.29371248212040685,0.3878741533307319
3.749999999999964,0.11881974516129461,0.29503773399333955,0.38970082764625585
3.759999999999964,0.11839047696154223,0.29636806681228933,0.39152925219728363
3.7699999999999636,0.1179630826352294,0.297703428325573,0.3933594256708988
3.7799999999999634,0.11753755383859485,0.2990437668833605,0.3951913468767477
3.789999999999963,0.11711388225059516,0.3003890314329783,0.3970250147455798
3.799999999999963,0.11669205957304564,0.30173917151411006,0.3988604283278476
3.8099999999999627,0.11627207753075844,0.30309413725390544,0.40069758679236384
3.8199999999999625,0.11585392787167857,0.30445387936200147,0.4025364894250132
3.8299999999999623,0.11543760236701364,0.3058183491254659,0.4043771356275182
3.839999999999962,0.11502309281136172,0.307187498403669,0.4062195249162571
3.849999999999962,0.11461039102283595,0.3085612796230908,0.40806365692113233
3.8599999999999617,0.11419948884318444,0.3099396457720692,0.40990953138448744
3.8699999999999615,0.11379037813790736,0.31132255039549805,0.41175714816007236
3.8799999999999613,0.11338305079637168,0.3127099475894768,0.4136065072120545
3.889999999999961,0.11297749873192088,0.314101791995921,0.4154576086140744
3.899999999999961,0.11257371388198276,0.31549803879713795,0.41731045254834537
3.9099999999999606,0.11217168820817379,0.31689864371037163,0.41916503930479565
