Time,Distance to Obstacle,Distance to Goal
1.270000000000001,0.25724294803900827,0.30380323321221075
1.280000000000001,0.25620108084680066,0.30267028687742387
1.290000000000001,0.25516468548679105,0.3015407368687145
1.300000000000001,0.25413381887198916,0.3004145800219962
1.310000000000001,0.2531085388387528,0.2992918133179879
1.320000000000001,0.2520889037017529,0.29817243394195675
1.330000000000001,0.25107497225846115,0.29705643927474484
1.340000000000001,0.25006680379373114,0.2959438268838993
1.350000000000001,0.24906445808449765,0.29483459451474164
1.360000000000001,0.24806799540449193,0.2937287400816984
1.370000000000001,0.24707747650272696,0.29262626167798644
1.380000000000001,0.2460929626231153,0.291527157558583
1.390000000000001,0.24511451556041858,0.2904314260951194
1.400000000000001,0.24414219761531622,0.2893390658009059
1.410000000000001,0.2431760716197839,0.2882500753088551
1.420000000000001,0.24221620148797052,0.2871644532554758
1.430000000000001,0.24126265055577953,0.28608219860320455
1.440000000000001,0.240315483245362,0.28500331031593545
1.450000000000001,0.23937476451772408,0.28392778745201
1.460000000000001,0.23844055979262987,0.28285562915777446
1.470000000000001,0.23751293512364038,0.28178683465811033
1.480000000000001,0.2365919572139969,0.2807214034366246
1.490000000000001,0.2356776932555553,0.2796593349195033
1.500000000000001,0.23477021096167153,0.27860062852292133
1.5100000000000011,0.23386957871038566,0.27754528385840754
1.5200000000000011,0.23297586565616618,0.27649330064383726
1.5300000000000011,0.23208914102158776,0.2754446783977448
1.5400000000000011,0.23120947563048577,0.2743994169263184
1.5500000000000012,0.23033607364523942,0.2733578506824646
1.5600000000000012,0.22945331740322997,0.27232632280220115
1.5700000000000012,0.22856064286997324,0.27130574968497934
1.5800000000000012,0.22765911796129631,0.2702964493478128
1.5900000000000012,0.22674988337708601,0.26929873945029836
1.6000000000000012,0.22583415173403143,0.26831293458251293
1.6100000000000012,0.224913205120402,0.26733934387852565
1.6200000000000012,0.22398839300165493,0.26637826761923816
1.6300000000000012,0.2230611291053688,0.2654299936187016
1.6400000000000012,0.2221328867625852,0.26449479382852437
1.6500000000000012,0.22120519356790097,0.2635729205306665
1.6600000000000013,0.22027962489659417,0.2626646024966182
1.6700000000000013,0.2193577968764045,0.2617700404145927
1.6800000000000013,0.21844135791262873,0.2608894026386666
1.6900000000000013,0.21753197790048479,0.26002282265043836
1.7000000000000013,0.21663133880305763,0.25917039350695653
1.7100000000000013,0.21574132868714527,0.25833181676498373
1.7200000000000013,0.21486803216467054,0.25750306754680813
1.7300000000000013,0.21400341211862517,0.25669314192467196
1.7400000000000013,0.21315413219174673,0.25589702073691006
1.7500000000000013,0.21232194995331774,0.25511406915552703
1.7600000000000013,0.21150927840525538,0.2543425130660702
1.7700000000000014,0.21071537475275115,0.2535867748687395
1.7800000000000014,0.20995662475076654,0.2528599195547816
1.7900000000000014,0.20924058162519188,0.25217416933167874
1.8000000000000014,0.2085660036828383,0.25152930108853866
1.8100000000000014,0.20793966045456858,0.25093262687262485
1.8200000000000014,0.20734696954922235,0.2503728773552899
1.8300000000000014,0.20678549358931447,0.24984889107865896
1.8400000000000014,0.20625266068158066,0.24935941981897092
1.8500000000000014,0.20574564330657394,0.24890322385850863
1.8600000000000014,0.20526795327288055,0.24848952752971185
1.8700000000000014,0.2048273339753008,0.24810211919452138
1.8800000000000014,0.20443018218657405,0.24773428765120412
1.8900000000000015,0.2040686161669615,0.2473880589514302
1.9000000000000015,0.20373501601997682,0.2470654054618307
1.9100000000000015,0.20342232694783205,0.2467668925142095
1.9200000000000015,0.2031237929044174,0.24649437044368083
1.9300000000000015,0.2028327702345662,0.2462413155632833
1.9400000000000015,0.20254525687555228,0.24601961527494534
1.9500000000000015,0.2022548115534291,0.24582638806054272
1.9600000000000015,0.20195762193044886,0.2456560851746336
1.9700000000000015,0.20164949931994605,0.2455110628186458
1.9800000000000015,0.20133714754908616,0.24538838251150852
1.9900000000000015,0.20101847219735539,0.2452837853918254
2.0000000000000013,0.20069061248473585,0.24519672371055037
2.010000000000001,0.20035125316097827,0.24512673520199127
2.020000000000001,0.19999870219890672,0.24507356812328926
2.0300000000000007,0.19963052467797543,0.24503625617715452
2.0400000000000005,0.19924545259709575,0.24501450792148782
2.0500000000000003,0.19882966286447543,0.24500132277623735
2.06,0.19840712652145337,0.24500939459718696
2.07,0.19796371412739752,0.2450313262478625
2.0799999999999996,0.19749246334824566,0.24506578805461232
2.0899999999999994,0.19700924822073643,0.2451100003630251
2.099999999999999,0.19651995282052576,0.24516165822194988
2.109999999999999,0.19602482746725886,0.24520705021414677
2.1199999999999988,0.1955237331994659,0.2452579956473542
2.1299999999999986,0.19501670471823118,0.24531337981320694
2.1399999999999983,0.1945039000124054,0.2453718982641953
2.149999999999998,0.19398542588230952,0.2454324716058356
2.159999999999998,0.1934747495012109,0.24549074963001583
2.1699999999999977,0.19296421823596416,0.24553505579457732
2.1799999999999975,0.1924770047738943,0.24557798286296464
2.1899999999999973,0.19199955714663486,0.24561194614672988
2.199999999999997,0.1915305945848147,0.24563623955438146
2.209999999999997,0.1910690368849905,0.24565017196631594
2.2199999999999966,0.19061398092579843,0.24565306488436053
2.2299999999999964,0.19016468979772083,0.24564425520562072
2.239999999999996,0.18972058414099538,0.24562310216893055
2.249999999999996,0.18928122022138108,0.24558897801002377
2.259999999999996,0.18884629462904534,0.2455414908167707
2.2699999999999956,0.1884155946138568,0.24547968063835512
2.2799999999999954,0.18798906213391628,0.24540321197523948
2.289999999999995,0.1875667758418199,0.2453121667738509
2.299999999999995,0.18714883200206422,0.24520521012359636
2.3099999999999947,0.18673526104572966,0.24508273922179816
2.3199999999999945,0.18632661677730053,0.24494387687101335
2.3299999999999943,0.1859229742677686,0.24478838244719922
2.339999999999994,0.1855246689832129,0.24461583068569764
2.349999999999994,0.1851320957542608,0.24442580284791393
2.3599999999999937,0.1847457078235456,0.24421789586025588
2.3699999999999934,0.1843660620820209,0.2439917482555546
2.3799999999999932,0.18399391666134862,0.24374687150352223
2.389999999999993,0.18362961673005276,0.24348330356072115
2.399999999999993,0.18328049357628254,0.24319444998532913
2.4099999999999926,0.1829408649579272,0.24288839355088396
2.4199999999999924,0.1826037405630495,0.24256707840369857
2.429999999999992,0.18227722767352308,0.2422257276327662
2.439999999999992,0.18196211255515032,0.24186404556416496
2.4499999999999917,0.18165915895654133,0.24148183735308756
2.4599999999999915,0.1813692483907777,0.2410788295202207
2.4699999999999913,0.18109325422940356,0.24065485865878009
2.479999999999991,0.1808320963868708,0.24020984103802057
2.489999999999991,0.1805867457950991,0.23974386705945733
2.4999999999999907,0.1803577051828497,0.2392567035808901
2.5099999999999905,0.1801449566817231,0.23874792519364726
2.5199999999999902,0.17994964076746053,0.23821758067676252
2.52999999999999,0.17977189171785568,0.23767198009196347
2.53999999999999,0.17960992076332996,0.2371295213052955
2.5499999999999896,0.17947100988004597,0.23658310493123125
2.5599999999999894,0.17933849883853242,0.23604700863224515
2.569999999999989,0.17922009654264665,0.23551408307098892
2.579999999999989,0.17911576910264856,0.23498426016543947
2.5899999999999888,0.1790314878212933,0.23445870261985183
2.5999999999999885,0.17897202405648008,0.23393979251309147
2.6099999999999883,0.17893458382372135,0.23342591287297526
2.619999999999988,0.17891612303331386,0.23291520124981827
2.629999999999988,0.17891736298849975,0.2324103566113626
2.6399999999999877,0.17893392041542672,0.2319118022560096
2.6499999999999875,0.17896975216070343,0.23141602660823474
2.6599999999999873,0.17902268583872857,0.23092195021927603
2.669999999999987,0.1790901940448741,0.23042870543726296
2.679999999999987,0.1791693787587635,0.22993553304906778
2.6899999999999866,0.17926557900421153,0.22944631465427498
2.6999999999999864,0.17937499219248046,0.2289587514045315
2.709999999999986,0.1794960839432363,0.22846955833098984
2.719999999999986,0.17962922712856058,0.22798025931257968
2.7299999999999858,0.17977635950691526,0.22749211510784434
2.7399999999999856,0.17992816891274097,0.22699857296079445
2.7499999999999853,0.1800943055965801,0.22650519923653384
2.759999999999985,0.18027503188920468,0.22601433657989373
2.769999999999985,0.18046416617666786,0.22551982233529333
2.7799999999999847,0.18066517164972692,0.2250260946624126
2.7899999999999845,0.18087381977120928,0.2245303878276824
2.7999999999999843,0.18109590587535054,0.22402764708048556
2.809999999999984,0.18132544330693798,0.2235232370568453
2.819999999999984,0.18155550203691773,0.2230214887781903
2.8299999999999836,0.18179194638814594,0.22251889620841483
2.8399999999999834,0.1820418356817481,0.22200518237619302
2.849999999999983,0.18230471116513763,0.22149224351011065
2.859999999999983,0.18256341979879573,0.22097868853629024
2.869999999999983,0.18283222568736301,0.22045979539980357
2.8799999999999826,0.1831049664108324,0.21994265789043918
2.8899999999999824,0.18338098672452557,0.21942657875793556
2.899999999999982,0.18365777716411794,0.21891530410844265
2.909999999999982,0.18393908000601547,0.21840008987470524
2.9199999999999817,0.18422259522428577,0.21788495269469174
2.9299999999999815,0.18450802780432343,0.21736976666533778
2.9399999999999813,0.18479183998963958,0.21685670002060303
2.949999999999981,0.18508067111584672,0.21634134561435941
2.959999999999981,0.1853743563850262,0.21583112796144707
2.9699999999999807,0.18567717462881939,0.2153234545667604
2.9799999999999804,0.18599007231559297,0.21481608885453915
2.9899999999999802,0.18631175953892065,0.21431255008063593
2.99999999999998,0.1866431863323996,0.2138105862144404
3.00999999999998,0.18698456492973392,0.21330988362816006
3.0199999999999796,0.18733611107385373,0.21281013132526957
3.0299999999999794,0.18769804448719854,0.2123110240848223
3.039999999999979,0.18807059358291653,0.2118122601632919
3.049999999999979,0.18845398640853753,0.21131353898767302
3.0599999999999787,0.1888484636817531,0.21081456543126423
3.0699999999999785,0.18925426709375576,0.21031503679312447
3.0799999999999783,0.1896716475529628,0.20981465990993592
3.089999999999978,0.19010110898485902,0.20931356018374223
3.099999999999978,0.1905429062503425,0.2088114635680412
3.1099999999999777,0.1909972781097135,0.20830806293693482
3.1199999999999775,0.19146418459622203,0.20780252437332872
3.1299999999999772,0.19193782082669594,0.20730465681609883
3.139999999999977,0.1924199274734056,0.2068098435646013
3.149999999999977,0.1929123938882324,0.2063152821212105
3.1599999999999766,0.1934229834648595,0.20582035257450587
3.1699999999999764,0.19394086127892857,0.20533065828468616
3.179999999999976,0.1944599394443783,0.20484245592634723
3.189999999999976,0.19497857681232977,0.2043757437877695
3.1999999999999758,0.19549499005084178,0.20392231918412326
3.2099999999999755,0.19601106032907245,0.2034921778023399
3.2199999999999753,0.19652471311069122,0.20307102215774311
3.229999999999975,0.19703714798337205,0.20266510818882516
3.239999999999975,0.19754844485660877,0.20227372880881594
3.2499999999999747,0.19805872487662218,0.20189613681000992
3.2599999999999745,0.19856814885908508,0.20153154198731496
3.2699999999999743,0.1990769029403889,0.20117905371366762
3.279999999999974,0.19958526369414528,0.20083782308872988
3.289999999999974,0.20009353617320336,0.20050707529590342
3.2999999999999736,0.20060204133117882,0.2001855849322038
3.3099999999999734,0.201111195803017,0.19987269994770154
3.319999999999973,0.20162143933350807,0.1995671956311981
3.329999999999973,0.20213327808194667,0.199267972225567
3.3399999999999728,0.2026472755414981,0.1989738842026518
3.3499999999999726,0.20316405383039307,0.19868374340081332
3.3599999999999723,0.2036842804518192,0.19839629610380458
3.369999999999972,0.20420853408421494,0.19811862511360273
3.379999999999972,0.20473814045058059,0.19783112380035076
3.3899999999999717,0.2052734523756909,0.1975531822530816
3.3999999999999715,0.20582208730406384,0.19726230212624632
3.4099999999999713,0.20637149973971625,0.19697436137552113
3.419999999999971,0.20693249547587345,0.19667838577283728
3.429999999999971,0.20750325406158793,0.19637483883295684
3.4399999999999706,0.20808501308573307,0.19606225936903582
3.4499999999999704,0.20867905094990374,0.19573919438375406
3.45999999999997,0.2092867426962129,0.19540411323518395
3.46999999999997,0.20990951329206264,0.1950554793958523
3.47999999999997,0.21054886653570692,0.19469170431381663
3.4899999999999696,0.21120637443275214,0.1943111593971718
3.4999999999999694,0.21188308258067032,0.19391228250535267
3.509999999999969,0.21258186137927182,0.19349323700583557
3.519999999999969,0.21330387720695534,0.19305236441054965
3.5299999999999687,0.21405094101987995,0.19258791582829857
3.5399999999999685,0.21482860484094343,0.19208903897206697
3.5499999999999683,0.21563151469359415,0.19157215618235496
3.559999999999968,0.21646527663864878,0.1910260044030875
3.569999999999968,0.21733180790817846,0.19044947530824446
3.5799999999999677,0.21823306643342916,0.18984036895691692
3.5899999999999674,0.21917115183844113,0.1891963695490514
3.5999999999999672,0.22014783652800046,0.1885165052256898
3.609999999999967,0.22116524617115516,0.18779841472479913
3.619999999999967,0.22222539545508094,0.1870401902593546
3.6299999999999666,0.22333029152035505,0.1862399208187577
3.6399999999999664,0.22448192413084633,0.18539569783072163
3.649999999999966,0.22567823632124281,0.18451247311613594
3.659999999999966,0.22689488339986758,0.18363198968635006
3.6699999999999657,0.22812849077484793,0.18275907811472356
3.6799999999999655,0.22937857780709994,0.18189360119413125
3.6899999999999653,0.23064468666230376,0.1810354171042638
3.699999999999965,0.2319263736262586,0.1801843889944408
3.709999999999965,0.233223208067614,0.17934038452466167
3.7199999999999647,0.2345347724168057,0.17850327754316891
3.7299999999999645,0.23586066380319062,0.1776729422424683
3.7399999999999642,0.2372004886586537,0.17684926220219432
3.749999999999964,0.23855386677826035,0.1760321223784999
3.759999999999964,0.2399204295485027,0.17522141142031744
3.7699999999999636,0.24129981959516372,0.17441702146118654
3.7799999999999634,0.2426916904016218,0.17361884801902303
3.789999999999963,0.24409570596294117,0.1728267898470886
3.799999999999963,0.24551154045115767,0.17204074879301604
3.8099999999999627,0.2469388778912266,0.17126062966557057
3.8199999999999625,0.2483774118473601,0.17048634010848324
3.8299999999999623,0.2498268451193846,0.16971779048098048
3.839999999999962,0.25128688944875127,0.16895489374459352
3.849999999999962,0.25275726523398895,0.1681975653557953
3.8599999999999617,0.2542377012551832,0.16744572316417503
3.8699999999999615,0.255727934407177,0.1666992873155677
3.8799999999999613,0.257227709441382,0.1659581801603308
3.889999999999961,0.25873677865723244,0.16522232624103145
3.899999999999961,0.26025490174025806,0.16449165211214034
3.9099999999999606,0.26178184554766043,0.1637660862327521
3.9199999999999604,0.2633173838472382,0.16304555893291642
3.92999999999996,0.26486129708386275,0.16233000236274295
3.93999999999996,0.26641337217459493,0.16161935041336628
3.9499999999999598,0.2679734023032179,0.1609135386520251
3.9599999999999596,0.2695411867213908,0.16021250426020142
3.9699999999999593,0.27111653055626744,0.15951618597453465
3.979999999999959,0.272699244624307,0.15882452403049976
3.989999999999959,0.27428914525116854,0.15813746010856514
3.9999999999999587,0.2758860540974237,0.15745493728282944
4.009999999999959,0.2774897979899509,0.15677689997190022
4.019999999999959,0.2791002087588379,0.15610329389192903
4.0299999999999585,0.280717123079578,0.15543406601171086
4.039999999999958,0.2823403823204284,0.15476916450974068
4.049999999999958,0.28396983239476903,0.1541085387330625
4.059999999999958,0.28560532361826896,0.15345213915791517
4.069999999999958,0.2872467105707575,0.15279991735200668
4.079999999999957,0.2888938519625607,0.15215182593844748
4.089999999999957,0.29054661049977853,0.15150781856670642
4.099999999999957,0.2922048527603283,0.1508678498780762
4.109999999999957,0.293868449088029,0.15023187545839803
4.119999999999957,0.29553727346517505,0.14959985181859517
4.129999999999956,0.2972112033994722,0.14897173636529965
4.139999999999956,0.29889011981463887,0.1483474873726933
4.149999999999956,0.3005739069446348,0.14772706395542004
4.159999999999956,0.30226245223134013,0.14711042604260335
4.1699999999999555,0.3039556462256158,0.14649753435281876
4.179999999999955,0.3056533824915863,0.14588835037007716
4.189999999999955,0.30735555677276494,0.14528283692613947
4.199999999999955,0.30906206912394696,0.14468095635999487
4.209999999999955,0.31077282160574676,0.14408267231677555
4.2199999999999545,0.31248771893957245,0.14348794911969975
4.229999999999954,0.3142066684265894,0.14289675175023733
4.239999999999954,0.31592957986931947,0.14230904582908796
4.249999999999954,0.3176563654958338,0.1417247975977099
4.259999999999954,0.3193869398863858,0.14114397390062938
4.269999999999953,0.3211212199024477,0.14056654216835154
4.279999999999953,0.3228591246180442,0.1399924704008996
4.289999999999953,0.3246005752533182,0.1394217271519397
4.299999999999953,0.3263454951102511,0.13885428151346235
4.3099999999999525,0.3280938082067866,0.138290103960497
4.319999999999952,0.329845443127996,0.13772916374760455
4.329999999999952,0.3316003290563663,0.1371714314950816
4.339999999999952,0.333358397019214,0.1366168783054725
4.349999999999952,0.33511957983411583,0.1360654757507585
4.3599999999999515,0.33688381117006927,0.13551719702192938
4.369999999999951,0.3386510282058536,0.13497201337227174
4.379999999999951,0.34042116891677504,0.1344298976336888
4.389999999999951,0.34219417276833264,0.1338908231437208
4.399999999999951,0.3439699807681229,0.13335476365230467
4.40999999999995,0.34574853542103257,0.1328216933111706
4.41999999999995,0.34752978068584023,0.13229158666360588
4.42999999999995,0.349313661933184,0.13176441863458213
4.43999999999995,0.35110012590484185,0.13124016452119958
4.4499999999999496,0.3528891206770397,0.1307187999452663
4.459999999999949,0.3546805956203706,0.13020030086268114
4.469999999999949,0.3564745013570713,0.12968464363314955
4.479999999999949,0.35827078972970866,0.12917180495420175
4.489999999999949,0.3600694137664463,0.1286617618530504
4.4999999999999485,0.36187032764739097,0.12815449167874307
4.509999999999948,0.3636734855522371,0.1276499738461096
4.519999999999948,0.36547884496293054,0.1271481845736274
4.529999999999948,0.3672863633241658,0.12664910213099692
4.539999999999948,0.36909599910799895,0.1261527050807533
4.549999999999947,0.3709077117850377,0.1256589722715787
4.559999999999947,0.37272146179650545,0.1251678828318564
4.569999999999947,0.37453721052999717,0.12467941616355206
4.579999999999947,0.3763549202875692,0.12419355193597427
4.589999999999947,0.3781745542627385,0.12371027007995936
4.599999999999946,0.3799960765160794,0.12322955078217655
4.609999999999946,0.38181945185664506,0.12275137466993961
4.619999999999946,0.3836446460864439,0.12227572224238009
4.629999999999946,0.38547162572671284,0.12180257442106998
4.6399999999999455,0.3873003580740301,0.12133191236237652
4.649999999999945,0.38913081117906595,0.12086371745259214
4.659999999999945,0.3909629538259528,0.12039797130321815
4.669999999999945,0.3927967555122557,0.11993465574639367
4.679999999999945,0.3946321864295419,0.1194737528304519
4.689999999999944,0.39646921744449726,0.11901524481561843
4.699999999999944,0.3983078200805858,0.11855911416985322
4.709999999999944,0.40014796650026246,0.11810534356477888
4.719999999999944,0.40198962948767675,0.11765391587175637
4.729999999999944,0.4038327858015637,0.11720481228309902
4.739999999999943,0.40567740493138543,0.11675801786748798
4.749999999999943,0.4075234619501799,0.11631351726031697
4.759999999999943,0.4093709324894278,0.11587129308643192
4.769999999999943,0.41121979220091975,0.11543132915849409
4.7799999999999425,0.41307001766066326,0.11499361040466599
4.789999999999942,0.4149215851523751,0.11455812005124442
4.799999999999942,0.41677447186914945,0.11412484243681914
4.809999999999942,0.41862865549049016,0.11369376206916909
4.819999999999942,0.4204841141692823,0.11326486362234219
4.8299999999999415,0.42234082679472984,0.11283813299763816
4.839999999999941,0.42419877214111157,0.11241355412628073
4.849999999999941,0.4260579297070089,0.11199111216437808
4.859999999999941,0.42791828156373046,0.11157079274694633
4.869999999999941,0.42977980587809045,0.11115258101459126
4.87999999999994,0.43164248536322936,0.11073646554651774
4.88999999999994,0.43350629912741384,0.11032242918613326
4.89999999999994,0.43537122868282935,0.10991045784031146
4.90999999999994,0.4372372559122952,0.10950053755946094
4.9199999999999395,0.4391043630592926,0.10909265453531015
4.929999999999939,0.44097253271821885,0.10868679509879402
4.939999999999939,0.4428417478248875,0.10828294571798817
4.949999999999939,0.4447119912288064,0.10788109557315169
4.959999999999939,0.44658324694792434,0.10748122883095937
4.9699999999999385,0.4484554988876573,0.1070833323591777
4.979999999999938,0.4503287312590585,0.10668739315504047
4.989999999999938,0.4522029310278773,0.10629340152076151
4.999999999999938,0.4540780853098843,0.10590134403683701
5.009999999999938,0.45595417436439384,0.10551120550255597
5.019999999999937,0.45783118354291125,0.10512297341624152
5.029999999999937,0.4597090984623548,0.10473663539722819
5.039999999999937,0.46158790499752844,0.10435217918431448
5.049999999999937,0.4634675916709407,0.10396959159997905
5.0599999999999365,0.4653481424476808,0.10358886165833488
5.069999999999936,0.46722954393214794,0.10320997744794795
5.079999999999936,0.4691117829580268,0.10283292717108444
5.089999999999936,0.4709948465814813,0.1024576991423704
5.099999999999936,0.4728787195267022,0.10208428475726203
5.1099999999999355,0.4747633918415079,0.10171266955741011
5.119999999999935,0.47664885120943423,0.10134284218735694
5.129999999999935,0.4785350855104569,0.10097479139901229
5.139999999999935,0.48042207638172635,0.10060852426245072
5.149999999999935,0.48230981860426164,0.10024401137481814
5.159999999999934,0.48419830398739555,0.09988124074266594
5.169999999999934,0.4860875218785591,0.09952020141117877
5.179999999999934,0.48797745694239786,0.09916088384746524
5.189999999999934,0.48986809810814763,0.09880327742541842
5.199999999999934,0.4917594344595729,0.09844737161883374
5.209999999999933,0.4936514552292601,0.09809315600045758
5.219999999999933,0.4955441497929639,0.09774062024105888
5.229999999999933,0.49743750766400024,0.09738975410852709
5.239999999999933,0.4993315184424937,0.09704054749395387
5.2499999999999325,0.501226171889999,0.09669299036293237
5.259999999999932,0.5031214578995251,0.09634707276933838
5.269999999999932,0.5050173664795703,0.09600278486076554
