time,neo_distance_to_goal,neo_distance_to_obstacle1,neo_distance_to_obstacle2,manipulability
6.699999999999902,0.046960282974308334,0.7938941748511096,1.0451480030514848,0.09551172679581119
6.709999999999901,0.046840005095706565,0.7957611305745111,1.0482952010716664,0.095635462681838
6.719999999999901,0.04672028098655993,0.7976287570233402,1.0514603187625542,0.09576298022607124
6.729999999999901,0.04660111155310223,0.7994970570946525,1.0546436790409959,0.09589440026561992
6.739999999999901,0.046482497764906566,0.8013660340194949,1.05784560677804,0.09602984740798773
6.7499999999999005,0.04636444063807829,0.8032356913795954,1.06106642812047,0.09616945004931202
6.7599999999999,0.046246941215201814,0.80510603312466,1.0643064697176066,0.09631334037412237
6.7699999999999,0.04613000054161397,0.8069770635902167,1.0675660578439208,0.09646165433341068
6.7799999999999,0.0460136196375378,0.808848787515938,1.0708455174072964,0.09661453159740682
6.7899999999999,0.04589779946556868,0.8107212100643391,1.074145170832101,0.09677211547901973
6.7999999999998995,0.045782540892954804,0.8125943368397328,1.0774653368055271,0.09693455282344814
6.809999999999899,0.04566784464806287,0.81446817390728,1.0808063288750203,0.09710199385895407
6.819999999999899,0.04555371127039013,0.8163427278119455,1.0841684538839844,0.09727459200327944
6.829999999999899,0.0454401410534111,0.8182180055971224,1.0875520102324123,0.09745250361961269
6.839999999999899,0.0453271339795287,0.82009401482264,1.090957285948628,0.09763588771543463
6.849999999999898,0.04521468964634522,0.8219707635818151,1.0943845565580212,0.09782490557699314
6.859999999999898,0.045102807183440397,0.8238482605171462,1.0978340827344775,0.09801972033152376
6.869999999999898,0.044991485158821794,0.825726514834173,1.1013061077203017,0.09822049642877621
6.879999999999898,0.04488072147420303,0.8276055363129553,1.1048008545007497,0.0984273990328179
6.8899999999998975,0.04477051324826566,0.8294853353165346,1.1083185227199739,0.09864059331458662
6.899999999999897,0.04466085668710039,0.8313659227956448,1.111859285326262,0.09886024363522213
6.909999999999897,0.04455174694107053,0.8332473102888523,1.1154232849360297,0.09908651260988083
6.919999999999897,0.04444317794743214,0.8351295099171836,1.1190106299081528,0.09931956004157386
6.929999999999897,0.044335142258177335,0.8370125343722018,1.1226213901230515,0.09955954171458807
6.9399999999998965,0.04422763085274397,0.8388963968963834,1.1262555924644901,0.0998066080373491
6.949999999999896,0.04412063293546872,0.8407811112545276,1.129913216006502,0.10006090252516932
6.959999999999896,0.044014135717960576,0.8426666916948438,1.1335941869132247,0.10032256011433903
6.969999999999896,0.04390812418694313,0.8445531528982608,1.1372983730658872,0.10059170530045866
6.979999999999896,0.043802580858563825,0.8464405099144408,1.1410255784387435,0.10086845009592442
6.989999999999895,0.04369748552070958,0.8483287780829298,1.1447755372545172,0.10115289180410719
6.999999999999895,0.04359281496549932,0.8502179729378772,1.1485479079598806,0.10144511061110496
7.009999999999895,0.04348854271484071,0.8521081100947869,1.1523422670726728,0.10174516700007502
7.019999999999895,0.04338463874276089,0.8539992051178809,1.1561581029648627,0.10205309899811997
7.0299999999998946,0.043281069199107035,0.8558912733668075,1.1599948096585837,0.1023689192715531
7.039999999999894,0.04317779614015533,0.8577843298217303,1.1638516807267016,0.1026926120921099
7.049999999999894,0.04307477727280955,0.8596783888860633,1.167727903403836,0.10302413020432079
7.059999999999894,0.04297196528748514,0.8615734644184276,1.1716225533219986,0.10336339161865267
7.069999999999894,0.04286930836430243,0.8634695690542321,1.1755345889321798,0.1037102764319666
7.0799999999998935,0.042765502438081436,0.8653663458826695,1.1794383402835489,0.10405988585085738
7.089999999999893,0.04265875691857076,0.8672632669075392,1.1832975276369324,0.10440501865760078
7.099999999999893,0.04254896401604126,0.8691602742139823,1.187107988069945,0.10474451835939252
7.109999999999893,0.042436490003411764,0.8710574437226574,1.1908746858748906,0.10507902059651177
7.119999999999893,0.04232150283447391,0.8729547984925685,1.1945990689282433,0.10540850250209093
7.129999999999892,0.04220416048087705,0.8748523596160963,1.198282513041868,0.1057329461569466
7.139999999999892,0.04208461166665518,0.8767501463925669,1.2019263271202183,0.10605233846832635
7.149999999999892,0.041962996534925315,0.8786481764830827,1.2055317578083242,0.10636667102708328
7.159999999999892,0.04183944725449463,0.8805464660490402,1.2090999937008167,0.10667593994924315
7.169999999999892,0.0417141033302666,0.8824450349800882,1.2126325055378944,0.10698021658004973
7.179999999999891,0.041587052503421915,0.8843438865207662,1.2161296965034303,0.10727936261918111
7.189999999999891,0.04145842150827754,0.886243038208664,1.2195929469644262,0.10757345878538713
7.199999999999891,0.041328315698570414,0.8881425013333683,1.2230232484569092,0.10786251755167903
7.209999999999891,0.04119683479259834,0.8900422861967534,1.226421550650021,0.10814655502939235
7.2199999999998905,0.04106407323294368,0.8919424021885438,1.2297887638469014,0.10842559078812374
7.22999999999989,0.04093013294448455,0.8938428625330397,1.2331260923949845,0.10869971964187167
7.23999999999989,0.040795073436172516,0.8957436655845386,1.2364337052042607,0.10896882231878106
7.24999999999989,0.040658988157407476,0.8976448231226508,1.239712746210776,0.10923300098129615
7.25999999999989,0.04052196404163911,0.8995463456660558,1.242964295587776,0.10949235444861409
7.269999999999889,0.040384052166827625,0.9014482306283365,1.2461884799944134,0.10974678140340258
7.279999999999889,0.04024533243742395,0.903350487377413,1.2493863291778937,0.10999638697234813
7.289999999999889,0.040105870364755415,0.9052531205508129,1.2525585339804284,0.11024121014574001
7.299999999999889,0.03996573620376007,0.907156137632766,1.2557060221787752,0.11048135007653108
7.309999999999889,0.03982497291621515,0.9090595355741241,1.25882890683815,0.11071673270932177
7.319999999999888,0.03968364518943136,0.9109633209987339,1.261928075288026,0.11094746217051801
7.329999999999888,0.039541806665357726,0.9128674967480039,1.2650041260337184,0.11117358513856455
7.339999999999888,0.03939951414051765,0.9147720678610659,1.2680578519349084,0.11139519764106552
7.349999999999888,0.03925680452498792,0.9166770312887534,1.2710893782331592,0.11161225288989805
7.3599999999998875,0.03911373013281104,0.9185823914202229,1.2740994646237642,0.11182485065765087
7.369999999999887,0.03897033508764707,0.9204881497452024,1.277088634107786,0.11203304318843603
7.379999999999887,0.03882666143275958,0.9223943074707182,1.2800573929574077,0.11223688382069388
7.389999999999887,0.038682749235882774,0.9243008655401448,1.2830062314689057,0.11243642687752767
7.399999999999887,0.038538636687688636,0.9262078246509536,1.2859356246697051,0.1126317275615384
7.4099999999998865,0.03839436019433486,0.9281151852712632,1.2888460329829086,0.11282284185410844
7.419999999999886,0.0382499544645284,0.9300229476552846,1.29173790285242,0.11300982641907498
7.429999999999886,0.03810545259150918,0.9319311118577446,1.2946116673315298,0.11319273851071728
7.439999999999886,0.03796088822653981,0.9338396788818378,1.2974678613165547,0.11337166122964046
7.449999999999886,0.03781628715520276,0.9357486461471612,1.3003066610949263,0.11354660152193988
7.459999999999885,0.037671681951833326,0.937658015270949,1.3031286794291523,0.11371766573532367
7.469999999999885,0.03752709803215743,0.9395677846040359,1.3059341925769465,0.11388488868166184
7.479999999999885,0.03738256019817557,0.9414779526195778,1.3087234885401853,0.11404831054304039
7.489999999999885,0.03723809490224748,0.9433885192909783,1.3114970253413432,0.11420801124929593
7.4999999999998845,0.03709372586687212,0.9452994836094007,1.314255156210343,0.11436404995614698
